Date,P_wp,P_eaf,COE_agora,f_emiss_spc
8514,2019-12-21 18:00:00,0.7965033784939938,0.5824074074074074,38.0,451.3679166201801
8515,2019-12-21 19:00:00,0.47797916897855147,0.6222222222222222,37.0,440.68960885276175
8516,2019-12-21 20:00:00,0.6373073526856056,0.5879629629629629,32.0,424.5482976098495
8517,2019-12-21 21:00:00,0.31865405159818516,0.5824074074074074,30.0,405.1467197752267
8518,2019-12-21 22:00:00,0.7966202134755475,0.6203703703703703,28.0,390.9460845011111
8519,2019-12-21 23:00:00,0.9558900257341886,0.5898148148148149,23.0,384.041164740326
8520,2019-12-22 00:00:00,0.9544879501785215,0.5824074074074074,18.0,385.7525102840162
8521,2019-12-22 01:00:00,0.951838464287483,0.6185185185185186,8.0,397.1296988051706
8522,2019-12-22 02:00:00,0.9489246984241513,0.5916666666666667,12.0,403.18085887013075
8523,2019-12-22 03:00:00,0.9194538477697548,0.5898148148148148,6.0,405.6540369154389
8524,2019-12-22 04:00:00,0.8920732860843262,0.6111111111111112,4.0,406.6179030126991
8525,2019-12-22 05:00:00,0.7475207984491745,0.5916666666666667,7.0,441.57279491302165
8526,2019-12-22 06:00:00,0.776457109143966,0.6046296296296296,9.0,472.6935015216205
8527,2019-12-22 07:00:00,0.9351934201048265,0.5962962962962963,19.0,481.2510713341408
8528,2019-12-22 08:00:00,0.9056109476705982,0.5916666666666667,28.0,476.5559485936301
8529,2019-12-22 09:00:00,0.9530957491058422,0.6194444444444445,33.0,462.3752916670491
8530,2019-12-22 10:00:00,0.9557238046293316,0.5814814814814815,36.0,442.9843037563773
8531,2019-12-22 11:00:00,0.9552383536883559,0.5916666666666667,38.0,420.19958441222167
8532,2019-12-22 12:00:00,0.9556860179948893,0.625,38.0,405.34976125781014
8533,2019-12-22 13:00:00,0.955551029450986,0.575925925925926,37.0,406.4138058670201
8534,2019-12-22 14:00:00,0.9559190206366567,0.5916666666666667,37.0,420.60439573294326
8535,2019-12-22 15:00:00,0.9559129659025798,0.6231481481481481,37.0,440.3738873089349
8536,2019-12-22 16:00:00,0.9557979279260446,0.5777777777777778,39.0,456.0254633548429
8537,2019-12-22 17:00:00,0.9553536832719386,0.5916666666666667,40.0,465.6488940218364
8538,2019-12-22 18:00:00,0.9555527469658216,0.6212962962962963,39.0,460.03549712661766
8539,2019-12-22 19:00:00,0.9550998162779805,0.5796296296296296,37.0,456.0116771461184
8540,2019-12-22 20:00:00,0.9542915857497373,0.5916666666666667,35.0,450.8329624819457
8541,2019-12-22 21:00:00,0.9554506513525046,0.6194444444444445,32.0,439.64006650045513
8542,2019-12-22 22:00:00,0.9549811800903091,0.5814814814814815,28.0,430.7359666369509
8543,2019-12-22 23:00:00,0.9016608543773387,0.5916666666666667,19.0,424.38476115882105
8544,2019-12-23 00:00:00,0.5041184300122522,0.6185185185185186,7.0,406.23836042762997
8545,2019-12-23 01:00:00,0.44326144481048146,0.5824074074074074,0.0,402.7243645283036
8546,2019-12-23 02:00:00,0.4722935099007512,0.5990740740740741,-5.0,410.14569892159926
8547,2019-12-23 03:00:00,0.6621920109456945,0.6111111111111112,-7.0,401.79138553193246
8548,2019-12-23 04:00:00,0.8654601459744309,0.5824074074074074,-5.0,397.0351754011875
8549,2019-12-23 05:00:00,0.9230676174450859,0.6138888888888889,2.0,393.83558476697607
8550,2019-12-23 06:00:00,0.9385698528658587,0.5962962962962963,23.0,406.7643858864653
8551,2019-12-23 07:00:00,0.9432374394374415,0.5824074074074074,31.0,422.1560482915971
8552,2019-12-23 08:00:00,0.9531894766594301,0.6287037037037038,35.0,428.1109338644514
8553,2019-12-23 09:00:00,0.9552550585446292,0.5814814814814815,37.0,416.35731484105577
8554,2019-12-23 10:00:00,0.955628871463276,0.5824074074074074,37.0,399.7663416391261
8555,2019-12-23 11:00:00,0.9556323098903952,0.625,34.0,393.3668727475145
8556,2019-12-23 12:00:00,0.9555545062551954,0.5851851851851851,33.0,388.8340404446936
8557,2019-12-23 13:00:00,0.9546014214047767,0.5824074074074074,31.0,404.3976944267165
8558,2019-12-23 14:00:00,0.9530687542776025,0.6231481481481481,36.0,428.0062041762946
8559,2019-12-23 15:00:00,0.9521295933787632,0.587037037037037,37.0,457.0982542054398
8560,2019-12-23 16:00:00,0.9528181078364893,0.5824074074074074,37.0,489.49886646180926
8561,2019-12-23 17:00:00,0.9510144238078025,0.6212962962962963,40.0,495.7572983376217
8562,2019-12-23 18:00:00,0.9310638424984279,0.5888888888888889,41.0,504.9079701681589
8563,2019-12-23 19:00:00,0.9081254328452082,0.5824074074074074,39.0,516.5471815670942
8564,2019-12-23 20:00:00,0.9146430301778924,0.6194444444444445,36.0,517.3141569114216
8565,2019-12-23 21:00:00,0.828341945973904,0.5907407407407408,29.0,521.6107167358293
8566,2019-12-23 22:00:00,0.7452089069149324,0.5824074074074074,27.0,531.7514913767002
8567,2019-12-23 23:00:00,0.7166881640305931,0.6185185185185186,14.0,532.8067822861273
8568,2019-12-24 00:00:00,0.8312826812146571,0.5916666666666667,0.0,539.1742355689432
8569,2019-12-24 01:00:00,0.8584285539474821,0.5972222222222222,-3.0,535.3411925907537
8570,2019-12-24 02:00:00,0.9061788473166424,0.6037037037037037,-5.0,530.3451245857995
8571,2019-12-24 03:00:00,0.8895778435987096,0.5916666666666667,-7.0,517.5386101146352
8572,2019-12-24 04:00:00,0.881114657044677,0.612037037037037,-5.0,493.1515861629816
8573,2019-12-24 05:00:00,0.9134293923847553,0.5888888888888889,-2.0,486.56853271793915
8574,2019-12-24 06:00:00,0.9290776886744029,0.5916666666666667,-3.0,493.161454420839
8575,2019-12-24 07:00:00,0.9295237863057927,0.6268518518518519,15.0,508.3734368907892
8576,2019-12-24 08:00:00,0.9172027141406631,0.5740740740740741,25.0,502.9797472802057
8577,2019-12-24 09:00:00,0.9365948609348639,0.5916666666666667,29.0,481.425792031368
8578,2019-12-24 10:00:00,0.9466797207785663,0.6240740740740741,31.0,447.0677157534749
8579,2019-12-24 11:00:00,0.9496626921614295,0.5768518518518518,31.0,425.41975373704366
8580,2019-12-24 12:00:00,0.9416050379144888,0.5916666666666667,31.0,417.44457522292015
